id,mbti,location,preffered_category,travel_style,age,past_trip_rating,travel_frequency
3056,ISTP,bali,alam,family,50,4,1
3057,ISTP,padang,alam,family,68,5,3
3058,ISTP,batam,alam,family,53,5,1
3059,ISTP,yogyakarta,alam,family,52,5,5
3060,ISTP,jakarta,alam,partner,50,4,1
3061,ISTP,medan,alam,partner,61,5,4
3062,ISTP,lombok,alam,partner,35,4,5
3063,ISTP,bali,alam,partner,65,3,3
3064,ISTP,padang,alam,partner,46,3,1
3065,ISTP,batam,alam,partner,51,3,4
3066,ISTP,yogyakarta,alam,partner,27,5,5
3067,ISTP,jakarta,tujuan_wisata,solo,48,5,2
3068,ISTP,medan,tujuan_wisata,solo,30,5,2
3069,ISTP,lombok,tujuan_wisata,solo,34,3,4
3070,ISTP,bali,tujuan_wisata,solo,19,4,4
3071,ISTP,padang,tujuan_wisata,solo,51,5,3
3072,ISTP,batam,tujuan_wisata,solo,20,3,5
3073,ISTP,yogyakarta,tujuan_wisata,solo,29,5,3
3074,ISTP,jakarta,tujuan_wisata,family,55,4,4
3075,ISTP,medan,tujuan_wisata,family,22,5,5
3076,ISTP,lombok,tujuan_wisata,family,26,5,2
3077,ISTP,bali,tujuan_wisata,family,37,5,2
3078,ISTP,padang,tujuan_wisata,family,48,5,4
3079,ISTP,batam,tujuan_wisata,family,56,3,2
3080,ISTP,yogyakarta,tujuan_wisata,family,55,3,2
3081,ISTP,jakarta,tujuan_wisata,partner,70,3,1
3082,ISTP,medan,tujuan_wisata,partner,56,3,5
3083,ISTP,lombok,tujuan_wisata,partner,19,3,5
3084,ISTP,bali,tujuan_wisata,partner,40,4,2
3085,ISTP,padang,tujuan_wisata,partner,22,4,4
3086,ISTP,batam,tujuan_wisata,partner,61,4,3
3087,ISTP,yogyakarta,tujuan_wisata,partner,47,3,1
3088,ISTP,jakarta,sejarah_budaya,solo,38,4,4
3089,ISTP,medan,sejarah_budaya,solo,44,5,2
3090,ISTP,lombok,sejarah_budaya,solo,56,4,3
3091,ISTP,bali,sejarah_budaya,solo,50,4,2
3092,ISTP,padang,sejarah_budaya,solo,62,5,2
3093,ISTP,batam,sejarah_budaya,solo,40,3,4
3094,ISTP,yogyakarta,sejarah_budaya,solo,39,3,2
3095,ISTP,jakarta,sejarah_budaya,family,51,3,1
3096,ISTP,medan,sejarah_budaya,family,36,5,4
3097,ISTP,lombok,sejarah_budaya,family,53,5,2
3098,ISTP,bali,sejarah_budaya,family,28,3,2
3099,ISTP,padang,sejarah_budaya,family,56,5,3
3100,ISTP,batam,sejarah_budaya,family,33,4,1
3101,ISTP,yogyakarta,sejarah_budaya,family,28,3,4
3102,ISTP,jakarta,sejarah_budaya,partner,33,3,5
3103,ISTP,medan,sejarah_budaya,partner,65,3,3
3104,ISTP,lombok,sejarah_budaya,partner,22,4,5
3105,ISTP,bali,sejarah_budaya,partner,55,3,1
3106,ISTP,padang,sejarah_budaya,partner,39,4,2
3107,ISTP,batam,sejarah_budaya,partner,63,5,1
3108,ISTP,yogyakarta,sejarah_budaya,partner,37,4,1
3109,ISTP,jakarta,hotel,solo,54,4,3
3110,ISTP,medan,hotel,solo,24,5,1
3111,ISTP,lombok,hotel,solo,47,5,5
3112,ISTP,bali,hotel,solo,20,4,4
3113,ISTP,padang,hotel,solo,57,4,3
3114,ISTP,batam,hotel,solo,55,5,3
3115,ISTP,yogyakarta,hotel,solo,25,4,3
3116,ISTP,jakarta,hotel,family,19,5,4
3117,ISTP,medan,hotel,family,64,3,3
3118,ISTP,lombok,hotel,family,48,4,3
3119,ISTP,bali,hotel,family,64,4,1
3120,ISTP,padang,hotel,family,42,4,3
3121,ISTP,batam,hotel,family,38,3,4
3122,ISTP,yogyakarta,hotel,family,58,5,3
3123,ISTP,jakarta,hotel,partner,18,5,5
3124,ISTP,medan,hotel,partner,62,4,2
3125,ISTP,lombok,hotel,partner,26,5,4
3126,ISTP,bali,hotel,partner,69,4,5
3127,ISTP,padang,hotel,partner,60,3,4
3128,ISTP,batam,hotel,partner,61,3,3
3129,ISTP,yogyakarta,hotel,partner,37,3,5
3130,ISTP,jakarta,tourist_attraction,solo,50,4,3
3131,ISTP,medan,tourist_attraction,solo,60,4,3
3132,ISTP,lombok,tourist_attraction,solo,25,3,5
3133,ISTP,bali,tourist_attraction,solo,37,4,3
3134,ISTP,padang,tourist_attraction,solo,39,5,4
3135,ISTP,batam,tourist_attraction,solo,27,3,1
3136,ISTP,yogyakarta,tourist_attraction,solo,55,5,1
3137,ISTP,jakarta,tourist_attraction,family,24,5,5
3138,ISTP,medan,tourist_attraction,family,54,5,5
3139,ISTP,lombok,tourist_attraction,family,68,5,5
3140,ISTP,bali,tourist_attraction,family,39,4,4
3141,ISTP,padang,tourist_attraction,family,54,4,4
3142,ISTP,batam,tourist_attraction,family,53,5,1
3143,ISTP,yogyakarta,tourist_attraction,family,34,5,5
3144,ISTP,jakarta,tourist_attraction,partner,30,3,3
3145,ISTP,medan,tourist_attraction,partner,24,3,2
3146,ISTP,lombok,tourist_attraction,partner,42,4,4
3147,ISTP,bali,tourist_attraction,partner,70,3,4
3148,ISTP,padang,tourist_attraction,partner,19,5,1
3149,ISTP,batam,tourist_attraction,partner,52,3,4
3150,ISTP,yogyakarta,tourist_attraction,partner,42,5,1
3151,ISTP,jakarta,budaya_sejarah,solo,29,3,4
3152,ISTP,medan,budaya_sejarah,solo,26,5,3
3153,ISTP,lombok,budaya_sejarah,solo,69,5,4
3154,ISTP,bali,budaya_sejarah,solo,35,4,3
3155,ISTP,padang,budaya_sejarah,solo,50,3,4
3156,ISTP,batam,budaya_sejarah,solo,33,3,1
3157,ISTP,yogyakarta,budaya_sejarah,solo,62,5,1
3158,ISTP,jakarta,budaya_sejarah,family,32,4,5
3159,ISTP,medan,budaya_sejarah,family,67,3,5
3160,ISTP,lombok,budaya_sejarah,family,64,5,4
3161,ISTP,bali,budaya_sejarah,family,68,3,1
3162,ISTP,padang,budaya_sejarah,family,53,5,5
3163,ISTP,batam,budaya_sejarah,family,40,4,5
3164,ISTP,yogyakarta,budaya_sejarah,family,47,3,1
3165,ISTP,jakarta,budaya_sejarah,partner,61,4,3
3166,ISTP,medan,budaya_sejarah,partner,24,4,3
3167,ISTP,lombok,budaya_sejarah,partner,43,5,5
3168,ISTP,bali,budaya_sejarah,partner,20,4,2
3169,ISTP,padang,budaya_sejarah,partner,64,5,2
3170,ISTP,batam,budaya_sejarah,partner,44,4,2
3171,ISTP,yogyakarta,budaya_sejarah,partner,63,5,5
3172,ISTP,jakarta,taman,solo,62,5,3
3173,ISTP,medan,taman,solo,64,3,4
3174,ISTP,lombok,taman,solo,32,3,1
3175,ISTP,bali,taman,solo,60,5,5
3176,ISTP,padang,taman,solo,18,4,3
3177,ISTP,batam,taman,solo,54,4,3
3178,ISTP,yogyakarta,taman,solo,22,5,5
3179,ISTP,jakarta,taman,family,45,3,2
3180,ISTP,medan,taman,family,44,5,3
3181,ISTP,lombok,taman,family,69,3,1
3182,ISTP,bali,taman,family,53,4,3
3183,ISTP,padang,taman,family,19,4,5
3184,ISTP,batam,taman,family,39,5,5
3185,ISTP,yogyakarta,taman,family,24,3,4
3186,ISTP,jakarta,taman,partner,57,4,1
3187,ISTP,medan,taman,partner,20,4,3
3188,ISTP,lombok,taman,partner,29,5,2
3189,ISTP,bali,taman,partner,27,5,1
3190,ISTP,padang,taman,partner,24,4,3
3191,ISTP,batam,taman,partner,19,5,3
3192,ISTP,yogyakarta,taman,partner,60,4,3
3193,ISTP,jakarta,hiking_area,solo,41,4,5
3194,ISTP,medan,hiking_area,solo,21,5,2
3195,ISTP,lombok,hiking_area,solo,66,5,4
3196,ISTP,bali,hiking_area,solo,27,3,3
3197,ISTP,padang,hiking_area,solo,58,3,5
3198,ISTP,batam,hiking_area,solo,37,4,5
3199,ISTP,yogyakarta,hiking_area,solo,45,5,3
3200,ISTP,jakarta,hiking_area,family,50,4,4
3201,ISTP,medan,hiking_area,family,18,3,4
3202,ISTP,lombok,hiking_area,family,64,4,1
3203,ISTP,bali,hiking_area,family,23,5,3
3204,ISTP,padang,hiking_area,family,44,3,4
3205,ISTP,batam,hiking_area,family,39,3,4
3206,ISTP,yogyakarta,hiking_area,family,34,5,4
3207,ISTP,jakarta,hiking_area,partner,20,4,5
3208,ISTP,medan,hiking_area,partner,53,3,2
3209,ISTP,lombok,hiking_area,partner,63,5,4
3210,ISTP,bali,hiking_area,partner,44,3,5
3211,ISTP,padang,hiking_area,partner,28,3,1
3212,ISTP,batam,hiking_area,partner,38,5,4
3213,ISTP,yogyakarta,hiking_area,partner,32,4,2
3214,ISTP,jakarta,rekreasi_keluarga,solo,51,5,4
3215,ISTP,medan,rekreasi_keluarga,solo,43,4,1
3216,ISTP,lombok,rekreasi_keluarga,solo,32,5,2
3217,ISTP,bali,rekreasi_keluarga,solo,60,4,5
3218,ISTP,padang,rekreasi_keluarga,solo,54,3,5
3219,ISTP,batam,rekreasi_keluarga,solo,70,5,5
3220,ISTP,yogyakarta,rekreasi_keluarga,solo,24,3,2
3221,ISTP,jakarta,rekreasi_keluarga,family,61,4,5
3222,ISTP,medan,rekreasi_keluarga,family,47,5,5
3223,ISTP,lombok,rekreasi_keluarga,family,44,4,4
3224,ISTP,bali,rekreasi_keluarga,family,50,4,1
3225,ISTP,padang,rekreasi_keluarga,family,30,4,2
3226,ISTP,batam,rekreasi_keluarga,family,30,3,5
3227,ISTP,yogyakarta,rekreasi_keluarga,family,60,4,4
3228,ISTP,jakarta,rekreasi_keluarga,partner,33,3,2
3229,ISTP,medan,rekreasi_keluarga,partner,30,4,4
3230,ISTP,lombok,rekreasi_keluarga,partner,41,4,3
3231,ISTP,bali,rekreasi_keluarga,partner,32,3,3
3232,ISTP,padang,rekreasi_keluarga,partner,40,3,2
3233,ISTP,batam,rekreasi_keluarga,partner,48,3,1
3234,ISTP,yogyakarta,rekreasi_keluarga,partner,25,5,5
3235,ISTP,jakarta,snorkling_area,solo,48,3,1
3236,ISTP,medan,snorkling_area,solo,21,5,4
3237,ISTP,lombok,snorkling_area,solo,32,3,2
3238,ISTP,bali,snorkling_area,solo,55,4,2
3239,ISTP,padang,snorkling_area,solo,41,3,3
3240,ISTP,batam,snorkling_area,solo,30,4,3
3241,ISTP,yogyakarta,snorkling_area,solo,70,5,2
3242,ISTP,jakarta,snorkling_area,family,47,3,2
3243,ISTP,medan,snorkling_area,family,67,3,4
3244,ISTP,lombok,snorkling_area,family,46,4,4
3245,ISTP,bali,snorkling_area,family,38,3,3
3246,ISTP,padang,snorkling_area,family,25,4,3
3247,ISTP,batam,snorkling_area,family,29,4,4
3248,ISTP,yogyakarta,snorkling_area,family,66,3,2
3249,ISTP,jakarta,snorkling_area,partner,36,4,5
3250,ISTP,medan,snorkling_area,partner,34,4,3
3251,ISTP,lombok,snorkling_area,partner,57,5,5
3252,ISTP,bali,snorkling_area,partner,56,3,3
3253,ISTP,padang,snorkling_area,partner,26,5,2
3254,ISTP,batam,snorkling_area,partner,64,4,3
3255,ISTP,yogyakarta,snorkling_area,partner,67,3,1
3256,ISTP,jakarta,kebun_binatang,solo,40,5,2
3257,ISTP,medan,kebun_binatang,solo,64,4,2
3258,ISTP,lombok,kebun_binatang,solo,61,3,2
3259,ISTP,bali,kebun_binatang,solo,58,4,5
3260,ISTP,padang,kebun_binatang,solo,26,4,2
3261,ISTP,batam,kebun_binatang,solo,30,4,1
3262,ISTP,yogyakarta,kebun_binatang,solo,51,3,1
3263,ISTP,jakarta,kebun_binatang,family,56,3,2
3264,ISTP,medan,kebun_binatang,family,41,3,3
3265,ISTP,lombok,kebun_binatang,family,44,4,2
3266,ISTP,bali,kebun_binatang,family,41,3,4
3267,ISTP,padang,kebun_binatang,family,33,5,4
3268,ISTP,batam,kebun_binatang,family,43,4,1
3269,ISTP,yogyakarta,kebun_binatang,family,62,4,3
3270,ISTP,jakarta,kebun_binatang,partner,34,4,1
3271,ISTP,medan,kebun_binatang,partner,56,3,1
3272,ISTP,lombok,kebun_binatang,partner,28,3,4
3273,ISTP,bali,kebun_binatang,partner,62,3,3
3274,ISTP,padang,kebun_binatang,partner,62,4,2
3275,ISTP,batam,kebun_binatang,partner,19,4,1
3276,ISTP,yogyakarta,kebun_binatang,partner,61,4,4
3277,ISFP,jakarta,pantai,solo,54,3,4
3278,ISFP,medan,pantai,solo,48,4,1
3279,ISFP,lombok,pantai,solo,22,5,3
3280,ISFP,bali,pantai,solo,30,5,1
3281,ISFP,padang,pantai,solo,35,5,3
3282,ISFP,batam,pantai,solo,18,3,2
3283,ISFP,yogyakarta,pantai,solo,25,4,5
3284,ISFP,jakarta,pantai,family,18,5,5
3285,ISFP,medan,pantai,family,63,5,3
3286,ISFP,lombok,pantai,family,31,4,4
3287,ISFP,bali,pantai,family,68,4,1
3288,ISFP,padang,pantai,family,48,3,4
3289,ISFP,batam,pantai,family,57,4,4
3290,ISFP,yogyakarta,pantai,family,58,3,3
3291,ISFP,jakarta,pantai,partner,70,3,5
3292,ISFP,medan,pantai,partner,47,3,5
3293,ISFP,lombok,pantai,partner,59,3,1
3294,ISFP,bali,pantai,partner,37,5,1
3295,ISFP,padang,pantai,partner,52,3,4
3296,ISFP,batam,pantai,partner,51,4,3
3297,ISFP,yogyakarta,pantai,partner,60,5,4
3298,ISFP,jakarta,alam,solo,48,5,4
3299,ISFP,medan,alam,solo,61,3,4
3300,ISFP,lombok,alam,solo,41,5,4
3301,ISFP,bali,alam,solo,60,3,2
3302,ISFP,padang,alam,solo,64,3,5
3303,ISFP,batam,alam,solo,31,5,5
3304,ISFP,yogyakarta,alam,solo,56,3,4
3305,ISFP,jakarta,alam,family,33,3,4
3306,ISFP,medan,alam,family,59,3,1
3307,ISFP,lombok,alam,family,64,5,4
3308,ISFP,bali,alam,family,25,3,3
3309,ISFP,padang,alam,family,35,3,5
3310,ISFP,batam,alam,family,59,4,2
3311,ISFP,yogyakarta,alam,family,39,5,4
3312,ISFP,jakarta,alam,partner,28,4,1
3313,ISFP,medan,alam,partner,50,3,3
3314,ISFP,lombok,alam,partner,42,5,3
3315,ISFP,bali,alam,partner,67,5,5
3316,ISFP,padang,alam,partner,39,3,5
3317,ISFP,batam,alam,partner,52,5,4
3318,ISFP,yogyakarta,alam,partner,57,5,5
3319,ISFP,jakarta,tujuan_wisata,solo,65,4,1
3320,ISFP,medan,tujuan_wisata,solo,38,5,2
3321,ISFP,lombok,tujuan_wisata,solo,52,3,3
3322,ISFP,bali,tujuan_wisata,solo,32,3,4
3323,ISFP,padang,tujuan_wisata,solo,47,4,1
3324,ISFP,batam,tujuan_wisata,solo,52,5,2
3325,ISFP,yogyakarta,tujuan_wisata,solo,29,5,5
3326,ISFP,jakarta,tujuan_wisata,family,27,5,1
3327,ISFP,medan,tujuan_wisata,family,31,5,4
3328,ISFP,lombok,tujuan_wisata,family,28,5,2
3329,ISFP,bali,tujuan_wisata,family,30,4,4
3330,ISFP,padang,tujuan_wisata,family,26,3,4
3331,ISFP,batam,tujuan_wisata,family,62,3,3
3332,ISFP,yogyakarta,tujuan_wisata,family,35,4,3
3333,ISFP,jakarta,tujuan_wisata,partner,59,4,2
3334,ISFP,medan,tujuan_wisata,partner,68,4,3
3335,ISFP,lombok,tujuan_wisata,partner,61,4,5
3336,ISFP,bali,tujuan_wisata,partner,69,5,3
3337,ISFP,padang,tujuan_wisata,partner,56,4,2
3338,ISFP,batam,tujuan_wisata,partner,30,4,3
3339,ISFP,yogyakarta,tujuan_wisata,partner,18,3,5
3340,ISFP,jakarta,sejarah_budaya,solo,31,4,2
3341,ISFP,medan,sejarah_budaya,solo,28,4,4
3342,ISFP,lombok,sejarah_budaya,solo,47,5,4
3343,ISFP,bali,sejarah_budaya,solo,42,3,2
3344,ISFP,padang,sejarah_budaya,solo,53,4,1
3345,ISFP,batam,sejarah_budaya,solo,41,5,1
3346,ISFP,yogyakarta,sejarah_budaya,solo,44,5,2
3347,ISFP,jakarta,sejarah_budaya,family,34,4,5
3348,ISFP,medan,sejarah_budaya,family,41,5,2
3349,ISFP,lombok,sejarah_budaya,family,26,4,2
3350,ISFP,bali,sejarah_budaya,family,26,3,4
3351,ISFP,padang,sejarah_budaya,family,57,5,4
3352,ISFP,batam,sejarah_budaya,family,39,5,2
3353,ISFP,yogyakarta,sejarah_budaya,family,31,5,5
3354,ISFP,jakarta,sejarah_budaya,partner,55,3,2
3355,ISFP,medan,sejarah_budaya,partner,50,5,5
3356,ISFP,lombok,sejarah_budaya,partner,58,3,5
3357,ISFP,bali,sejarah_budaya,partner,21,3,4
3358,ISFP,padang,sejarah_budaya,partner,46,5,2
3359,ISFP,batam,sejarah_budaya,partner,33,3,2
3360,ISFP,yogyakarta,sejarah_budaya,partner,45,3,5
3361,ISFP,jakarta,hotel,solo,31,4,5
3362,ISFP,medan,hotel,solo,60,4,5
3363,ISFP,lombok,hotel,solo,36,4,2
3364,ISFP,bali,hotel,solo,62,4,1
3365,ISFP,padang,hotel,solo,52,3,5
3366,ISFP,batam,hotel,solo,57,5,4
3367,ISFP,yogyakarta,hotel,solo,24,4,1
3368,ISFP,jakarta,hotel,family,33,4,4
3369,ISFP,medan,hotel,family,70,4,2
3370,ISFP,lombok,hotel,family,26,5,4
3371,ISFP,bali,hotel,family,70,3,3
3372,ISFP,padang,hotel,family,31,4,5
3373,ISFP,batam,hotel,family,47,4,5
3374,ISFP,yogyakarta,hotel,family,70,4,1
3375,ISFP,jakarta,hotel,partner,61,4,1
3376,ISFP,medan,hotel,partner,40,4,3
3377,ISFP,lombok,hotel,partner,31,4,5
3378,ISFP,bali,hotel,partner,55,5,5
3379,ISFP,padang,hotel,partner,41,3,1
3380,ISFP,batam,hotel,partner,28,4,5
3381,ISFP,yogyakarta,hotel,partner,63,5,1
3382,ISFP,jakarta,tourist_attraction,solo,41,5,4
3383,ISFP,medan,tourist_attraction,solo,44,4,4
3384,ISFP,lombok,tourist_attraction,solo,44,5,2
3385,ISFP,bali,tourist_attraction,solo,63,3,5
3386,ISFP,padang,tourist_attraction,solo,67,5,3
3387,ISFP,batam,tourist_attraction,solo,50,3,2
3388,ISFP,yogyakarta,tourist_attraction,solo,36,5,2
3389,ISFP,jakarta,tourist_attraction,family,31,3,3
3390,ISFP,medan,tourist_attraction,family,49,3,2
3391,ISFP,lombok,tourist_attraction,family,21,5,2
3392,ISFP,bali,tourist_attraction,family,45,3,4
3393,ISFP,padang,tourist_attraction,family,22,3,1
3394,ISFP,batam,tourist_attraction,family,27,5,4
3395,ISFP,yogyakarta,tourist_attraction,family,57,4,5
3396,ISFP,jakarta,tourist_attraction,partner,34,3,2
3397,ISFP,medan,tourist_attraction,partner,43,3,4
3398,ISFP,lombok,tourist_attraction,partner,51,4,5
3399,ISFP,bali,tourist_attraction,partner,63,3,3
3400,ISFP,padang,tourist_attraction,partner,23,4,5
3401,ISFP,batam,tourist_attraction,partner,47,3,5
3402,ISFP,yogyakarta,tourist_attraction,partner,68,5,4
3403,ISFP,jakarta,budaya_sejarah,solo,48,4,5
3404,ISFP,medan,budaya_sejarah,solo,63,5,4
3405,ISFP,lombok,budaya_sejarah,solo,70,4,2
3406,ISFP,bali,budaya_sejarah,solo,19,4,3
3407,ISFP,padang,budaya_sejarah,solo,19,5,4
3408,ISFP,batam,budaya_sejarah,solo,70,4,3
3409,ISFP,yogyakarta,budaya_sejarah,solo,25,5,4
3410,ISFP,jakarta,budaya_sejarah,family,62,3,3
3411,ISFP,medan,budaya_sejarah,family,46,4,2
3412,ISFP,lombok,budaya_sejarah,family,50,5,4
3413,ISFP,bali,budaya_sejarah,family,65,3,5
3414,ISFP,padang,budaya_sejarah,family,62,3,4
3415,ISFP,batam,budaya_sejarah,family,58,4,5
3416,ISFP,yogyakarta,budaya_sejarah,family,70,3,4
3417,ISFP,jakarta,budaya_sejarah,partner,41,3,2
3418,ISFP,medan,budaya_sejarah,partner,18,5,2
3419,ISFP,lombok,budaya_sejarah,partner,26,4,4
3420,ISFP,bali,budaya_sejarah,partner,34,5,2
3421,ISFP,padang,budaya_sejarah,partner,48,3,4
3422,ISFP,batam,budaya_sejarah,partner,38,5,5
3423,ISFP,yogyakarta,budaya_sejarah,partner,39,5,2
3424,ISFP,jakarta,taman,solo,33,5,5
3425,ISFP,medan,taman,solo,67,3,5
3426,ISFP,lombok,taman,solo,33,5,5
3427,ISFP,bali,taman,solo,35,3,4
3428,ISFP,padang,taman,solo,22,5,4
3429,ISFP,batam,taman,solo,23,5,5
3430,ISFP,yogyakarta,taman,solo,22,3,1
3431,ISFP,jakarta,taman,family,24,3,5
3432,ISFP,medan,taman,family,53,5,3
3433,ISFP,lombok,taman,family,68,3,1
3434,ISFP,bali,taman,family,34,5,3
3435,ISFP,padang,taman,family,21,4,3
3436,ISFP,batam,taman,family,25,4,1
3437,ISFP,yogyakarta,taman,family,36,5,4
3438,ISFP,jakarta,taman,partner,35,4,2
3439,ISFP,medan,taman,partner,30,5,3
3440,ISFP,lombok,taman,partner,59,4,1
3441,ISFP,bali,taman,partner,39,5,5
3442,ISFP,padang,taman,partner,67,4,1
3443,ISFP,batam,taman,partner,31,4,1
3444,ISFP,yogyakarta,taman,partner,51,4,4
3445,ISFP,jakarta,hiking_area,solo,23,5,4
3446,ISFP,medan,hiking_area,solo,57,5,4
3447,ISFP,lombok,hiking_area,solo,54,3,2
3448,ISFP,bali,hiking_area,solo,19,4,1
3449,ISFP,padang,hiking_area,solo,42,3,4
3450,ISFP,batam,hiking_area,solo,21,4,3
3451,ISFP,yogyakarta,hiking_area,solo,33,5,2
3452,ISFP,jakarta,hiking_area,family,62,4,3
3453,ISFP,medan,hiking_area,family,38,3,2
3454,ISFP,lombok,hiking_area,family,64,3,2
3455,ISFP,bali,hiking_area,family,66,3,3
3456,ISFP,padang,hiking_area,family,63,5,4
3457,ISFP,batam,hiking_area,family,25,3,3
3458,ISFP,yogyakarta,hiking_area,family,36,3,5
3459,ISFP,jakarta,hiking_area,partner,65,4,3
3460,ISFP,medan,hiking_area,partner,67,3,4
3461,ISFP,lombok,hiking_area,partner,27,4,1
3462,ISFP,bali,hiking_area,partner,58,5,1
3463,ISFP,padang,hiking_area,partner,40,3,5
3464,ISFP,batam,hiking_area,partner,68,5,1
3465,ISFP,yogyakarta,hiking_area,partner,38,3,4
3466,ISFP,jakarta,rekreasi_keluarga,solo,43,3,5
3467,ISFP,medan,rekreasi_keluarga,solo,70,3,2
3468,ISFP,lombok,rekreasi_keluarga,solo,27,4,5
3469,ISFP,bali,rekreasi_keluarga,solo,37,3,3
3470,ISFP,padang,rekreasi_keluarga,solo,65,5,4
3471,ISFP,batam,rekreasi_keluarga,solo,44,4,5
3472,ISFP,yogyakarta,rekreasi_keluarga,solo,25,4,4
3473,ISFP,jakarta,rekreasi_keluarga,family,21,3,5
3474,ISFP,medan,rekreasi_keluarga,family,44,4,3
3475,ISFP,lombok,rekreasi_keluarga,family,25,3,2
3476,ISFP,bali,rekreasi_keluarga,family,49,5,3
3477,ISFP,padang,rekreasi_keluarga,family,36,4,2
3478,ISFP,batam,rekreasi_keluarga,family,43,5,1
3479,ISFP,yogyakarta,rekreasi_keluarga,family,56,3,1
3480,ISFP,jakarta,rekreasi_keluarga,partner,70,3,2
3481,ISFP,medan,rekreasi_keluarga,partner,34,3,1
3482,ISFP,lombok,rekreasi_keluarga,partner,37,4,1
3483,ISFP,bali,rekreasi_keluarga,partner,49,3,4
3484,ISFP,padang,rekreasi_keluarga,partner,31,5,5
3485,ISFP,batam,rekreasi_keluarga,partner,60,3,3
3486,ISFP,yogyakarta,rekreasi_keluarga,partner,26,3,2
3487,ISFP,jakarta,snorkling_area,solo,46,4,2
3488,ISFP,medan,snorkling_area,solo,47,5,5
3489,ISFP,lombok,snorkling_area,solo,31,5,5
3490,ISFP,bali,snorkling_area,solo,40,4,1
3491,ISFP,padang,snorkling_area,solo,39,4,4
3492,ISFP,batam,snorkling_area,solo,63,3,3
3493,ISFP,yogyakarta,snorkling_area,solo,37,4,1
3494,ISFP,jakarta,snorkling_area,family,53,3,5
3495,ISFP,medan,snorkling_area,family,36,3,2
3496,ISFP,lombok,snorkling_area,family,52,4,4
3497,ISFP,bali,snorkling_area,family,24,4,3
3498,ISFP,padang,snorkling_area,family,25,5,3
3499,ISFP,batam,snorkling_area,family,18,4,4
3500,ISFP,yogyakarta,snorkling_area,family,51,4,3
3501,ISFP,jakarta,snorkling_area,partner,54,5,5
3502,ISFP,medan,snorkling_area,partner,59,5,2
3503,ISFP,lombok,snorkling_area,partner,21,5,3
3504,ISFP,bali,snorkling_area,partner,45,5,5
3505,ISFP,padang,snorkling_area,partner,54,3,4
3506,ISFP,batam,snorkling_area,partner,37,3,5
3507,ISFP,yogyakarta,snorkling_area,partner,48,5,3
3508,ISFP,jakarta,kebun_binatang,solo,62,3,5
3509,ISFP,medan,kebun_binatang,solo,33,5,5
3510,ISFP,lombok,kebun_binatang,solo,67,3,5
3511,ISFP,bali,kebun_binatang,solo,62,3,5
3512,ISFP,padang,kebun_binatang,solo,50,3,3
3513,ISFP,batam,kebun_binatang,solo,36,4,5
3514,ISFP,yogyakarta,kebun_binatang,solo,24,4,2
3515,ISFP,jakarta,kebun_binatang,family,43,5,4
3516,ISFP,medan,kebun_binatang,family,68,5,4
3517,ISFP,lombok,kebun_binatang,family,36,3,2
3518,ISFP,bali,kebun_binatang,family,39,4,3
3519,ISFP,padang,kebun_binatang,family,25,3,4
3520,ISFP,batam,kebun_binatang,family,55,4,4
3521,ISFP,yogyakarta,kebun_binatang,family,21,3,5
3522,ISFP,jakarta,kebun_binatang,partner,23,3,1
3523,ISFP,medan,kebun_binatang,partner,58,4,4
3524,ISFP,lombok,kebun_binatang,partner,39,4,4
3525,ISFP,bali,kebun_binatang,partner,46,5,1
3526,ISFP,padang,kebun_binatang,partner,60,3,1
3527,ISFP,batam,kebun_binatang,partner,58,5,2
3528,ISFP,yogyakarta,kebun_binatang,partner,18,3,1
3529,ESTP,jakarta,pantai,solo,29,3,4
3530,ESTP,medan,pantai,solo,32,3,4
3531,ESTP,lombok,pantai,solo,55,5,3
3532,ESTP,bali,pantai,solo,68,4,2
3533,ESTP,padang,pantai,solo,45,3,2
3534,ESTP,batam,pantai,solo,58,5,2
3535,ESTP,yogyakarta,pantai,solo,19,5,1
3536,ESTP,jakarta,pantai,family,25,3,4
3537,ESTP,medan,pantai,family,42,4,5
3538,ESTP,lombok,pantai,family,53,5,5
3539,ESTP,bali,pantai,family,55,4,2
3540,ESTP,padang,pantai,family,45,4,3
3541,ESTP,batam,pantai,family,18,3,4
3542,ESTP,yogyakarta,pantai,family,42,3,5
3543,ESTP,jakarta,pantai,partner,36,3,2
3544,ESTP,medan,pantai,partner,64,5,3
3545,ESTP,lombok,pantai,partner,24,5,4
3546,ESTP,bali,pantai,partner,35,3,2
3547,ESTP,padang,pantai,partner,44,4,3
3548,ESTP,batam,pantai,partner,54,3,1
3549,ESTP,yogyakarta,pantai,partner,28,4,4
3550,ESTP,jakarta,alam,solo,32,4,1
3551,ESTP,medan,alam,solo,55,3,5
3552,ESTP,lombok,alam,solo,49,3,3
3553,ESTP,bali,alam,solo,23,3,4
3554,ESTP,padang,alam,solo,57,3,2
3555,ESTP,batam,alam,solo,64,4,5
3556,ESTP,yogyakarta,alam,solo,53,5,5
3557,ESTP,jakarta,alam,family,18,5,4
3558,ESTP,medan,alam,family,57,5,4
3559,ESTP,lombok,alam,family,29,5,2
3560,ESTP,bali,alam,family,44,3,1
3561,ESTP,padang,alam,family,50,4,2
3562,ESTP,batam,alam,family,51,4,3
3563,ESTP,yogyakarta,alam,family,70,3,5
3564,ESTP,jakarta,alam,partner,61,5,1
3565,ESTP,medan,alam,partner,25,3,4
